"slicenum","time","condition","censor","subnum","subgroup","run","cc200_LR_Thalamus","cc200_L_Thalamus","cc200_R_Thalamus","cc200_Thalamus"
128,NA,NA,1,"8127","control","Pulse60",99.681,99.6178,99.8612,99.681
129,NA,NA,1,"8127","control","Pulse60",100.024,100.259,99.9907,100.024
130,NA,NA,1,"8127","control","Pulse60",99.6611,99.7173,99.8854,99.6611
131,NA,NA,1,"8127","control","Pulse60",99.6729,99.7832,99.6794,99.6729
132,NA,NA,1,"8127","control","Pulse60",99.549,99.6339,99.5624,99.549
1,NA,NA,1,"8128","control","Pulse60",99.799,98.7505,99.4099,99.799
2,NA,NA,1,"8128","control","Pulse60",98.5454,97.8245,98.5132,98.5454
3,NA,NA,1,"8128","control","Pulse60",99.6151,99.5598,99.602,99.6151
4,NA,NA,1,"8128","control","Pulse60",100.244,99.6108,100.479,100.244
5,NA,NA,1,"8128","control","Pulse60",100.453,100.507,100.183,100.453
6,NA,NA,1,"8128","control","Pulse60",100.185,100.39,100.057,100.185
7,NA,NA,1,"8128","control","Pulse60",99.8676,99.611,99.5983,99.8676
8,NA,NA,1,"8128","control","Pulse60",99.2959,98.9188,99.2832,99.2959
9,NA,NA,1,"8128","control","Pulse60",99.4126,98.5933,99.2206,99.4126
10,NA,NA,1,"8128","control","Pulse60",98.8125,97.8279,98.7807,98.8125
11,NA,NA,1,"8128","control","Pulse60",99.1119,98.4053,99.0768,99.1119
12,NA,NA,1,"8128","control","Pulse60",99.5069,98.4504,99.6972,99.5069
13,NA,NA,1,"8128","control","Pulse60",99.9572,99.9294,99.8979,99.9572
14,NA,NA,1,"8128","control","Pulse60",100.238,100.153,100,100.238
15,NA,NA,1,"8128","control","Pulse60",101.05,101.341,100.53,101.05
16,NA,NA,1,"8128","control","Pulse60",100.215,100.308,99.7566,100.215
17,NA,NA,1,"8128","control","Pulse60",100.048,100.612,99.6938,100.048
18,NA,NA,1,"8128","control","Pulse60",99.9191,99.9208,99.9486,99.9191
19,NA,NA,1,"8128","control","Pulse60",100.095,100.076,99.8024,100.095
20,NA,NA,1,"8128","control","Pulse60",100.161,99.945,100.116,100.161
21,NA,NA,1,"8128","control","Pulse60",100.006,100.023,99.9279,100.006
22,NA,NA,1,"8128","control","Pulse60",100.246,100.301,100.238,100.246
23,NA,NA,1,"8128","control","Pulse60",100.506,100.955,100.208,100.506
24,NA,NA,1,"8128","control","Pulse60",100.797,101.248,100.036,100.797
25,NA,NA,1,"8128","control","Pulse60",100.384,100.211,100.388,100.384
26,NA,NA,1,"8128","control","Pulse60",100.107,99.7686,100.026,100.107
27,NA,NA,1,"8128","control","Pulse60",99.9639,100.395,99.731,99.9639
28,NA,NA,1,"8128","control","Pulse60",99.7279,99.46,99.8159,99.7279
29,NA,NA,1,"8128","control","Pulse60",100.044,99.4961,100.416,100.044
30,NA,NA,1,"8128","control","Pulse60",100.665,100.377,100.748,100.665
31,NA,NA,1,"8128","control","Pulse60",100.133,100.477,99.8572,100.133
32,NA,NA,1,"8128","control","Pulse60",100.481,101.03,100.346,100.481
33,NA,NA,1,"8128","control","Pulse60",100.527,100.582,100.293,100.527
34,NA,NA,1,"8128","control","Pulse60",99.3528,98.7534,99.2028,99.3528
35,NA,NA,1,"8128","control","Pulse60",99.2496,98.9878,99.3821,99.2496
36,NA,NA,1,"8128","control","Pulse60",99.5959,99.657,99.7194,99.5959
37,NA,NA,1,"8128","control","Pulse60",100.071,99.8504,99.8457,100.071
38,NA,NA,1,"8128","control","Pulse60",100.447,101.252,99.742,100.447
39,NA,NA,1,"8128","control","Pulse60",100.78,101.51,100.358,100.78
40,NA,NA,1,"8128","control","Pulse60",100.245,100.26,100.048,100.245
41,NA,NA,1,"8128","control","Pulse60",100.335,100.63,100.17,100.335
42,NA,NA,1,"8128","control","Pulse60",100.42,101.053,100.298,100.42
43,NA,NA,1,"8128","control","Pulse60",100.138,100.12,99.7818,100.138
44,NA,NA,1,"8128","control","Pulse60",100.724,101.52,100.545,100.724
45,NA,NA,1,"8128","control","Pulse60",100.324,101.031,100.114,100.324
46,NA,NA,1,"8128","control","Pulse60",100.245,100.216,99.8158,100.245
47,NA,NA,1,"8128","control","Pulse60",100.023,100.115,99.9987,100.023
48,NA,NA,1,"8128","control","Pulse60",100.266,100.474,100.511,100.266
49,NA,NA,1,"8128","control","Pulse60",100.496,100.357,100.529,100.496
50,NA,NA,1,"8128","control","Pulse60",100.378,100.648,100.307,100.378
51,NA,NA,1,"8128","control","Pulse60",99.8461,99.6529,99.8351,99.8461
52,NA,NA,1,"8128","control","Pulse60",99.8209,100.137,99.7356,99.8209
53,NA,NA,1,"8128","control","Pulse60",100.157,99.8269,100.126,100.157
54,NA,NA,1,"8128","control","Pulse60",100.165,99.9968,100.234,100.165
55,NA,NA,1,"8128","control","Pulse60",100.137,100.362,99.6632,100.137
56,NA,NA,1,"8128","control","Pulse60",99.5908,99.1821,99.6072,99.5908
57,NA,NA,1,"8128","control","Pulse60",99.7919,99.8129,100.225,99.7919
58,NA,NA,1,"8128","control","Pulse60",99.9724,99.832,100.123,99.9724
59,NA,NA,1,"8128","control","Pulse60",99.919,99.8505,100.179,99.919
60,NA,NA,1,"8128","control","Pulse60",99.107,98.5475,99.2965,99.107
61,NA,NA,1,"8128","control","Pulse60",99.097,98.5235,99.2642,99.097
62,NA,NA,1,"8128","control","Pulse60",98.6704,97.8557,98.8907,98.6704
63,NA,NA,1,"8128","control","Pulse60",98.9209,98.4544,99.3567,98.9209
64,NA,NA,1,"8128","control","Pulse60",100.302,100.1,100.327,100.302
65,NA,NA,1,"8128","control","Pulse60",100.965,101.747,100.535,100.965
66,NA,NA,1,"8128","control","Pulse60",101.129,101.914,100.601,101.129
67,NA,NA,1,"8128","control","Pulse60",100.595,100.623,100.408,100.595
68,NA,NA,1,"8128","control","Pulse60",100.084,100.802,99.6826,100.084
69,NA,NA,1,"8128","control","Pulse60",99.8868,100.048,99.6177,99.8868
70,NA,NA,1,"8128","control","Pulse60",100.21,100.422,100.367,100.21
71,NA,NA,1,"8128","control","Pulse60",100.599,100.698,100.642,100.599
72,NA,NA,1,"8128","control","Pulse60",100.561,100.633,100.653,100.561
73,NA,NA,1,"8128","control","Pulse60",100.65,100.44,101.049,100.65
74,NA,NA,1,"8128","control","Pulse60",100.157,100.103,99.9754,100.157
75,NA,NA,1,"8128","control","Pulse60",99.9002,99.4075,99.5602,99.9002
76,NA,NA,1,"8128","control","Pulse60",99.7096,99.1419,100.03,99.7096
77,NA,NA,1,"8128","control","Pulse60",100.092,99.6672,100.425,100.092
78,NA,NA,1,"8128","control","Pulse60",99.8211,99.6908,100.034,99.8211
79,NA,NA,1,"8128","control","Pulse60",100.189,100.206,100.325,100.189
80,NA,NA,1,"8128","control","Pulse60",99.1888,98.5052,99.4286,99.1888
81,NA,NA,1,"8128","control","Pulse60",99.3363,98.8997,99.7173,99.3363
82,NA,NA,1,"8128","control","Pulse60",99.1036,98.4707,99.2043,99.1036
83,NA,NA,1,"8128","control","Pulse60",99.2054,98.7384,99.4892,99.2054
84,NA,NA,1,"8128","control","Pulse60",99.9943,99.7927,100.437,99.9943
85,NA,NA,1,"8128","control","Pulse60",100.058,100.099,99.987,100.058
86,NA,NA,1,"8128","control","Pulse60",99.9853,99.9627,100.041,99.9853
87,NA,NA,1,"8128","control","Pulse60",100.514,100.594,100.705,100.514
88,NA,NA,1,"8128","control","Pulse60",100.385,101.007,100.151,100.385
89,NA,NA,1,"8128","control","Pulse60",100.214,100.488,100.089,100.214
90,NA,NA,1,"8128","control","Pulse60",100.006,100.186,100.053,100.006
91,NA,NA,1,"8128","control","Pulse60",100.051,100.27,99.7898,100.051
92,NA,NA,1,"8128","control","Pulse60",100.364,100.895,99.997,100.364
93,NA,NA,1,"8128","control","Pulse60",100.597,100.989,100.34,100.597
94,NA,NA,1,"8128","control","Pulse60",100.384,100.598,100.384,100.384
95,NA,NA,1,"8128","control","Pulse60",100.491,100.538,100.654,100.491
96,NA,NA,1,"8128","control","Pulse60",100.419,100.604,100.43,100.419
97,NA,NA,1,"8128","control","Pulse60",100.126,100.403,100.571,100.126
98,NA,NA,1,"8128","control","Pulse60",99.9101,99.5063,100.13,99.9101
99,NA,NA,1,"8128","control","Pulse60",99.8319,100.195,100.061,99.8319
100,NA,NA,1,"8128","control","Pulse60",99.8951,99.3836,100.449,99.8951
101,NA,NA,1,"8128","control","Pulse60",100.586,100.48,100.825,100.586
102,NA,NA,1,"8128","control","Pulse60",100.49,100.797,100.481,100.49
103,NA,NA,1,"8128","control","Pulse60",100.414,100.965,100.402,100.414
104,NA,NA,1,"8128","control","Pulse60",99.8837,99.7924,100.046,99.8837
105,NA,NA,1,"8128","control","Pulse60",99.2701,99.4259,99.4711,99.2701
106,NA,NA,1,"8128","control","Pulse60",99.1916,99.0805,99.3271,99.1916
107,NA,NA,1,"8128","control","Pulse60",98.8024,98.2291,99.1396,98.8024
108,NA,NA,1,"8128","control","Pulse60",99.3083,98.8624,100.044,99.3083
109,NA,NA,1,"8128","control","Pulse60",99.4178,99.0155,99.7495,99.4178
110,NA,NA,1,"8128","control","Pulse60",100.094,100.734,100.062,100.094
111,NA,NA,1,"8128","control","Pulse60",100.217,100.646,100.024,100.217
112,NA,NA,1,"8128","control","Pulse60",100.6,101.061,100.443,100.6
113,NA,NA,1,"8128","control","Pulse60",100.44,101.223,100.197,100.44
114,NA,NA,1,"8128","control","Pulse60",100.127,100.429,100.163,100.127
115,NA,NA,1,"8128","control","Pulse60",100.293,100.394,100.406,100.293
116,NA,NA,1,"8128","control","Pulse60",100.094,100.145,99.8809,100.094
117,NA,NA,1,"8128","control","Pulse60",99.849,99.8409,99.7534,99.849
118,NA,NA,1,"8128","control","Pulse60",99.8327,99.6866,100.143,99.8327
119,NA,NA,1,"8128","control","Pulse60",99.8179,100.046,100.033,99.8179
120,NA,NA,1,"8128","control","Pulse60",99.765,99.7593,99.7197,99.765
121,NA,NA,1,"8128","control","Pulse60",100.058,100.162,100.357,100.058
122,NA,NA,1,"8128","control","Pulse60",100.113,100.4,100.388,100.113
123,NA,NA,1,"8128","control","Pulse60",100.572,100.79,100.522,100.572
124,NA,NA,1,"8128","control","Pulse60",100.112,100.179,100.331,100.112
125,NA,NA,1,"8128","control","Pulse60",99.8066,100.504,99.8246,99.8066
126,NA,NA,1,"8128","control","Pulse60",99.7872,99.7598,100.14,99.7872
127,NA,NA,1,"8128","control","Pulse60",100.404,100.9,100.646,100.404
128,NA,NA,1,"8128","control","Pulse60",100.327,100.492,100.4,100.327
129,NA,NA,1,"8128","control","Pulse60",99.955,100.232,100.268,99.955
130,NA,NA,1,"8128","control","Pulse60",99.5891,99.5358,99.5467,99.5891
131,NA,NA,1,"8128","control","Pulse60",98.8013,98.642,99.2477,98.8013
132,NA,NA,1,"8128","control","Pulse60",98.6663,98.4918,99.091,98.6663
1,NA,NA,1,"8136","control","Pulse60",98.9439,98.502,99.6209,98.9439
2,NA,NA,1,"8136","control","Pulse60",99.2995,98.8241,99.1464,99.2995
3,NA,NA,1,"8136","control","Pulse60",99.4129,99.1397,99.6008,99.4129
4,NA,NA,1,"8136","control","Pulse60",100.136,100.007,99.6175,100.136
5,NA,NA,1,"8136","control","Pulse60",99.0823,98.469,99.4585,99.0823
6,NA,NA,1,"8136","control","Pulse60",99.3418,99.347,99.0077,99.3418
7,NA,NA,1,"8136","control","Pulse60",98.4284,98.0847,99.0012,98.4284
8,NA,NA,1,"8136","control","Pulse60",98.6362,98.0779,98.931,98.6362
9,NA,NA,1,"8136","control","Pulse60",98.6879,98.1167,99.1583,98.6879
10,NA,NA,1,"8136","control","Pulse60",98.9297,98.4926,99.3437,98.9297
11,NA,NA,1,"8136","control","Pulse60",99.3357,99.0455,99.2554,99.3357
12,NA,NA,1,"8136","control","Pulse60",98.9998,98.5764,99.3914,98.9998
13,NA,NA,1,"8136","control","Pulse60",98.6513,98.0497,98.9911,98.6513
14,NA,NA,1,"8136","control","Pulse60",98.8746,98.5394,99.5481,98.8746
15,NA,NA,1,"8136","control","Pulse60",99.7377,99.6624,99.5329,99.7377
16,NA,NA,1,"8136","control","Pulse60",99.9067,99.711,99.9958,99.9067
17,NA,NA,1,"8136","control","Pulse60",99.8426,99.782,99.8271,99.8426
18,NA,NA,1,"8136","control","Pulse60",99.3163,98.9972,99.5931,99.3163
19,NA,NA,1,"8136","control","Pulse60",100.13,99.948,100.245,100.13
20,NA,NA,1,"8136","control","Pulse60",100.623,100.724,100.185,100.623
21,NA,NA,1,"8136","control","Pulse60",100.886,100.668,100.644,100.886
22,NA,NA,1,"8136","control","Pulse60",100.678,100.531,100.308,100.678
23,NA,NA,1,"8136","control","Pulse60",100.347,100.207,99.9463,100.347
24,NA,NA,1,"8136","control","Pulse60",100.755,100.915,100.3,100.755
25,NA,NA,1,"8136","control","Pulse60",100.705,100.678,100.422,100.705
26,NA,NA,1,"8136","control","Pulse60",101.212,101.558,100.561,101.212
27,NA,NA,1,"8136","control","Pulse60",100.744,100.844,100.445,100.744
28,NA,NA,1,"8136","control","Pulse60",100.515,100.261,100.533,100.515
29,NA,NA,1,"8136","control","Pulse60",101.149,101.384,100.502,101.149
30,NA,NA,1,"8136","control","Pulse60",100.496,100.407,100.431,100.496
31,NA,NA,1,"8136","control","Pulse60",101.116,101.081,100.633,101.116
32,NA,NA,1,"8136","control","Pulse60",100.354,100.131,100.171,100.354
33,NA,NA,1,"8136","control","Pulse60",100.045,99.6142,100.3,100.045
34,NA,NA,1,"8136","control","Pulse60",100.066,99.9562,100.126,100.066
35,NA,NA,1,"8136","control","Pulse60",99.6996,99.5035,100.099,99.6996
36,NA,NA,1,"8136","control","Pulse60",100.198,100.128,100.111,100.198
37,NA,NA,1,"8136","control","Pulse60",100.026,99.9783,100.118,100.026
38,NA,NA,1,"8136","control","Pulse60",100.479,100.337,100.528,100.479
39,NA,NA,1,"8136","control","Pulse60",100.669,100.543,100.579,100.669
40,NA,NA,1,"8136","control","Pulse60",101.157,101.209,100.823,101.157
41,NA,NA,1,"8136","control","Pulse60",100.829,100.961,100.402,100.829
42,NA,NA,1,"8136","control","Pulse60",100.826,100.895,100.272,100.826
43,NA,NA,1,"8136","control","Pulse60",100.439,100.228,100.315,100.439
44,NA,NA,1,"8136","control","Pulse60",100.878,100.922,100.557,100.878
45,NA,NA,1,"8136","control","Pulse60",100.586,100.778,100.491,100.586
46,NA,NA,1,"8136","control","Pulse60",101.001,101.226,100.384,101.001
47,NA,NA,1,"8136","control","Pulse60",100.471,100.585,100.267,100.471
48,NA,NA,1,"8136","control","Pulse60",100.529,100.663,100.662,100.529
49,NA,NA,1,"8136","control","Pulse60",100.989,101.004,101.045,100.989
50,NA,NA,1,"8136","control","Pulse60",100.852,100.983,100.24,100.852
51,NA,NA,1,"8136","control","Pulse60",99.969,99.8383,100.246,99.969
52,NA,NA,1,"8136","control","Pulse60",100.304,100.26,100.646,100.304
53,NA,NA,1,"8136","control","Pulse60",100.434,100.575,100.075,100.434
54,NA,NA,1,"8136","control","Pulse60",100.687,100.478,101.111,100.687
55,NA,NA,1,"8136","control","Pulse60",101.176,101.19,100.853,101.176
56,NA,NA,1,"8136","control","Pulse60",100.827,100.962,100.512,100.827
57,NA,NA,1,"8136","control","Pulse60",100.523,100.318,100.3,100.523
58,NA,NA,1,"8136","control","Pulse60",100.397,100.414,100.031,100.397
59,NA,NA,1,"8136","control","Pulse60",99.9025,99.4569,100.322,99.9025
60,NA,NA,1,"8136","control","Pulse60",99.7554,99.7217,99.8916,99.7554
61,NA,NA,1,"8136","control","Pulse60",99.8898,99.6661,100.221,99.8898
62,NA,NA,1,"8136","control","Pulse60",100.019,99.8471,100.4,100.019
63,NA,NA,1,"8136","control","Pulse60",100.341,100.458,100.216,100.341
64,NA,NA,1,"8136","control","Pulse60",100.061,99.8367,100.553,100.061
65,NA,NA,1,"8136","control","Pulse60",100.244,100.135,100.204,100.244
66,NA,NA,1,"8136","control","Pulse60",99.5808,99.342,100.087,99.5808
67,NA,NA,1,"8136","control","Pulse60",99.8511,99.9106,99.8081,99.8511
68,NA,NA,1,"8136","control","Pulse60",99.5786,99.4004,100.137,99.5786
69,NA,NA,1,"8136","control","Pulse60",99.9311,100.069,99.6348,99.9311
70,NA,NA,1,"8136","control","Pulse60",99.721,99.8598,100.037,99.721
71,NA,NA,1,"8136","control","Pulse60",100.268,100.51,100.059,100.268
72,NA,NA,1,"8136","control","Pulse60",100.138,99.9519,100.427,100.138
73,NA,NA,1,"8136","control","Pulse60",100.083,100.372,100.134,100.083
74,NA,NA,1,"8136","control","Pulse60",100.128,100.656,99.7825,100.128
75,NA,NA,1,"8136","control","Pulse60",99.5479,99.5553,99.7117,99.5479
76,NA,NA,1,"8136","control","Pulse60",100.135,100.121,100.69,100.135
77,NA,NA,1,"8136","control","Pulse60",101.27,101.673,100.955,101.27
78,NA,NA,1,"8136","control","Pulse60",101.485,101.905,100.908,101.485
79,NA,NA,1,"8136","control","Pulse60",100.257,100.232,100.188,100.257
80,NA,NA,1,"8136","control","Pulse60",99.5571,99.8859,99.1416,99.5571
81,NA,NA,1,"8136","control","Pulse60",98.6695,98.5271,98.9614,98.6695
82,NA,NA,1,"8136","control","Pulse60",99.2329,99.0567,99.7279,99.2329
83,NA,NA,1,"8136","control","Pulse60",99.3837,99.6809,99.3059,99.3837
84,NA,NA,1,"8136","control","Pulse60",99.7696,99.7689,99.8908,99.7696
85,NA,NA,1,"8136","control","Pulse60",100.221,100.31,99.7528,100.221
86,NA,NA,1,"8136","control","Pulse60",99.4347,99.3797,99.7981,99.4347
87,NA,NA,1,"8136","control","Pulse60",100.426,100.918,99.9665,100.426
88,NA,NA,1,"8136","control","Pulse60",100.623,100.805,100.283,100.623
89,NA,NA,1,"8136","control","Pulse60",101.246,102.132,100.495,101.246
90,NA,NA,1,"8136","control","Pulse60",100.076,100.214,100.049,100.076
91,NA,NA,1,"8136","control","Pulse60",99.8808,99.8823,99.3634,99.8808
92,NA,NA,1,"8136","control","Pulse60",99.0523,98.867,99.4596,99.0523
93,NA,NA,1,"8136","control","Pulse60",100.104,100.129,99.8691,100.104
94,NA,NA,1,"8136","control","Pulse60",100.081,100.105,100.243,100.081
95,NA,NA,1,"8136","control","Pulse60",100.489,100.765,99.884,100.489
96,NA,NA,1,"8136","control","Pulse60",100.157,100.575,99.841,100.157
97,NA,NA,1,"8136","control","Pulse60",99.4618,99.5601,99.7566,99.4618
98,NA,NA,1,"8136","control","Pulse60",99.7481,100.107,99.502,99.7481
99,NA,NA,1,"8136","control","Pulse60",99.9141,100.211,100.002,99.9141
100,NA,NA,1,"8136","control","Pulse60",100.362,100.344,100.569,100.362
101,NA,NA,1,"8136","control","Pulse60",100.524,101.136,99.9318,100.524
102,NA,NA,1,"8136","control","Pulse60",100.537,101.063,100.444,100.537
103,NA,NA,1,"8136","control","Pulse60",100.46,100.616,100.136,100.46
104,NA,NA,1,"8136","control","Pulse60",100.038,100.187,99.7545,100.038
105,NA,NA,1,"8136","control","Pulse60",99.5289,99.5222,99.3054,99.5289
106,NA,NA,1,"8136","control","Pulse60",99.1772,99.2466,99.1677,99.1772
107,NA,NA,1,"8136","control","Pulse60",98.918,98.6468,99.562,98.918
108,NA,NA,1,"8136","control","Pulse60",99.8583,99.6697,100.27,99.8583
109,NA,NA,1,"8136","control","Pulse60",100.411,100.517,100.287,100.411
110,NA,NA,1,"8136","control","Pulse60",99.5584,99.872,99.5732,99.5584
111,NA,NA,1,"8136","control","Pulse60",99.7677,99.7684,99.593,99.7677
112,NA,NA,1,"8136","control","Pulse60",99.3704,99.4337,99.7101,99.3704
113,NA,NA,1,"8136","control","Pulse60",99.5909,99.9184,99.3279,99.5909
114,NA,NA,1,"8136","control","Pulse60",99.3823,99.4092,99.931,99.3823
115,NA,NA,1,"8136","control","Pulse60",99.656,99.8337,99.7142,99.656
116,NA,NA,1,"8136","control","Pulse60",99.5858,99.5902,99.9576,99.5858
117,NA,NA,1,"8136","control","Pulse60",99.5592,99.7406,99.3927,99.5592
118,NA,NA,1,"8136","control","Pulse60",99.5035,99.5941,99.7336,99.5035
119,NA,NA,1,"8136","control","Pulse60",100.047,100.084,99.9027,100.047
120,NA,NA,1,"8136","control","Pulse60",99.6981,99.8409,100.024,99.6981
121,NA,NA,1,"8136","control","Pulse60",99.6308,99.6579,99.9885,99.6308
122,NA,NA,1,"8136","control","Pulse60",99.8982,100.072,99.985,99.8982
123,NA,NA,1,"8136","control","Pulse60",99.5726,99.6453,99.783,99.5726
124,NA,NA,1,"8136","control","Pulse60",100.234,100.449,100.045,100.234
125,NA,NA,1,"8136","control","Pulse60",99.6812,99.7622,99.7769,99.6812
126,NA,NA,1,"8136","control","Pulse60",99.5368,99.5611,100.088,99.5368
127,NA,NA,1,"8136","control","Pulse60",99.6546,99.8243,99.976,99.6546
128,NA,NA,1,"8136","control","Pulse60",100.115,100.025,100.255,100.115
129,NA,NA,1,"8136","control","Pulse60",99.6575,99.6397,99.7814,99.6575
130,NA,NA,1,"8136","control","Pulse60",99.4478,99.376,99.8581,99.4478
131,NA,NA,1,"8136","control","Pulse60",99.2299,99.3906,99.5956,99.2299
132,NA,NA,1,"8136","control","Pulse60",98.7635,98.6929,99.4768,98.7635
1,NA,NA,1,"8214","control","Pulse60",99.801,99.2938,100.118,99.801
2,NA,NA,1,"8214","control","Pulse60",101.225,101.606,100.671,101.225
3,NA,NA,1,"8214","control","Pulse60",101.719,102.718,100.814,101.719
4,NA,NA,1,"8214","control","Pulse60",100.971,101.85,100.411,100.971
5,NA,NA,1,"8214","control","Pulse60",101.347,102.099,100.566,101.347
6,NA,NA,1,"8214","control","Pulse60",100.946,101.687,100.381,100.946
7,NA,NA,1,"8214","control","Pulse60",100.691,101.188,100.504,100.691
8,NA,NA,1,"8214","control","Pulse60",101.109,101.978,100.756,101.109
9,NA,NA,1,"8214","control","Pulse60",101.542,102.418,101.122,101.542
10,NA,NA,1,"8214","control","Pulse60",101.186,101.893,100.495,101.186
11,NA,NA,1,"8214","control","Pulse60",100.505,101.231,99.7976,100.505
12,NA,NA,1,"8214","control","Pulse60",99.3434,99.4991,98.8676,99.3434
13,NA,NA,1,"8214","control","Pulse60",98.0574,97.4524,98.0745,98.0574
14,NA,NA,1,"8214","control","Pulse60",97.4448,96.3649,97.8007,97.4448
15,NA,NA,1,"8214","control","Pulse60",97.0475,95.5523,97.7135,97.0475
16,NA,NA,1,"8214","control","Pulse60",97.5075,96.127,98.2704,97.5075
17,NA,NA,1,"8214","control","Pulse60",98.0114,96.6455,98.67,98.0114
18,NA,NA,1,"8214","control","Pulse60",98.8959,98.0797,99.0389,98.8959
19,NA,NA,1,"8214","control","Pulse60",98.7729,98.0899,99.0164,98.7729
20,NA,NA,1,"8214","control","Pulse60",98.9255,98.2806,98.9942,98.9255
21,NA,NA,1,"8214","control","Pulse60",98.2344,97.6978,98.7924,98.2344
22,NA,NA,1,"8214","control","Pulse60",98.901,97.9396,99.1588,98.901
23,NA,NA,1,"8214","control","Pulse60",98.9879,98.535,98.9663,98.9879
24,NA,NA,1,"8214","control","Pulse60",99.4819,98.6582,99.8103,99.4819
25,NA,NA,1,"8214","control","Pulse60",99.9779,99.8791,99.7552,99.9779
26,NA,NA,1,"8214","control","Pulse60",100.228,100.068,100.07,100.228
27,NA,NA,1,"8214","control","Pulse60",100.361,100.594,100.139,100.361
28,NA,NA,1,"8214","control","Pulse60",100.186,100.26,100.168,100.186
29,NA,NA,1,"8214","control","Pulse60",100.177,100.284,100.325,100.177
30,NA,NA,1,"8214","control","Pulse60",101.11,101.492,101.046,101.11
31,NA,NA,1,"8214","control","Pulse60",100.881,101.24,100.589,100.881
32,NA,NA,1,"8214","control","Pulse60",100.168,100.226,100.02,100.168
33,NA,NA,1,"8214","control","Pulse60",99.163,98.6836,99.398,99.163
34,NA,NA,1,"8214","control","Pulse60",99.2954,98.2643,99.818,99.2954
35,NA,NA,1,"8214","control","Pulse60",99.1718,98.1298,99.7319,99.1718
36,NA,NA,1,"8214","control","Pulse60",99.7173,98.6247,100.385,99.7173
37,NA,NA,1,"8214","control","Pulse60",100.025,99.7174,100.082,100.025
38,NA,NA,1,"8214","control","Pulse60",99.2938,98.9461,99.926,99.2938
39,NA,NA,1,"8214","control","Pulse60",100.34,100.132,100.499,100.34
40,NA,NA,1,"8214","control","Pulse60",100.656,100.412,100.845,100.656
41,NA,NA,1,"8214","control","Pulse60",100.447,100.433,100.358,100.447
42,NA,NA,1,"8214","control","Pulse60",100.59,100.634,100.345,100.59
43,NA,NA,1,"8214","control","Pulse60",100.802,101.341,100.331,100.802
44,NA,NA,1,"8214","control","Pulse60",100.597,100.695,100.269,100.597
45,NA,NA,1,"8214","control","Pulse60",101.23,102.035,100.385,101.23
46,NA,NA,1,"8214","control","Pulse60",100.305,101.102,99.8654,100.305
47,NA,NA,1,"8214","control","Pulse60",100.501,100.62,100.079,100.501
48,NA,NA,1,"8214","control","Pulse60",99.645,99.5768,99.6172,99.645
49,NA,NA,1,"8214","control","Pulse60",99.646,99.2035,99.8266,99.646
50,NA,NA,1,"8214","control","Pulse60",100.611,100.755,100.505,100.611
51,NA,NA,1,"8214","control","Pulse60",100.305,100.389,100.494,100.305
52,NA,NA,1,"8214","control","Pulse60",100.266,99.899,100.373,100.266
53,NA,NA,1,"8214","control","Pulse60",99.8109,99.6258,100.003,99.8109
54,NA,NA,1,"8214","control","Pulse60",100.054,99.6458,100.666,100.054
55,NA,NA,1,"8214","control","Pulse60",99.9672,100.026,100.15,99.9672
56,NA,NA,1,"8214","control","Pulse60",99.1064,98.6616,99.4997,99.1064
57,NA,NA,1,"8214","control","Pulse60",99.4076,98.7529,99.7518,99.4076
58,NA,NA,1,"8214","control","Pulse60",99.2871,98.6565,99.5184,99.2871
59,NA,NA,1,"8214","control","Pulse60",99.4262,98.7887,99.7502,99.4262
60,NA,NA,1,"8214","control","Pulse60",98.7112,98.0939,99.3126,98.7112
61,NA,NA,1,"8214","control","Pulse60",98.9909,97.9285,99.486,98.9909
62,NA,NA,1,"8214","control","Pulse60",99.0996,98.1741,99.863,99.0996
63,NA,NA,1,"8214","control","Pulse60",99.3584,98.7252,100.084,99.3584
64,NA,NA,1,"8214","control","Pulse60",101.008,101.094,100.763,101.008
65,NA,NA,1,"8214","control","Pulse60",100.907,101.704,100.298,100.907
66,NA,NA,1,"8214","control","Pulse60",101.165,101.843,100.971,101.165
67,NA,NA,1,"8214","control","Pulse60",101.41,102.509,100.569,101.41
68,NA,NA,1,"8214","control","Pulse60",100.743,101.123,100.229,100.743
69,NA,NA,1,"8214","control","Pulse60",100.824,101.254,100.312,100.824
70,NA,NA,1,"8214","control","Pulse60",100.996,101.381,100.59,100.996
71,NA,NA,1,"8214","control","Pulse60",100.607,101.038,100.447,100.607
72,NA,NA,1,"8214","control","Pulse60",101.417,102.288,100.719,101.417
73,NA,NA,1,"8214","control","Pulse60",101.399,102.05,100.579,101.399
74,NA,NA,1,"8214","control","Pulse60",101.471,102.333,100.76,101.471
75,NA,NA,1,"8214","control","Pulse60",100.801,101.28,100.303,100.801
76,NA,NA,1,"8214","control","Pulse60",100.178,100.51,100.056,100.178
77,NA,NA,1,"8214","control","Pulse60",99.4954,99.0467,99.559,99.4954
78,NA,NA,1,"8214","control","Pulse60",98.6262,98.1932,99.2528,98.6262
79,NA,NA,1,"8214","control","Pulse60",99.1044,98.393,99.6291,99.1044
80,NA,NA,1,"8214","control","Pulse60",99.7094,99.3333,99.8496,99.7094
81,NA,NA,1,"8214","control","Pulse60",99.7066,99.3781,99.9737,99.7066
82,NA,NA,1,"8214","control","Pulse60",99.853,99.6245,100.022,99.853
